TEMP,SALT,d5,d10,d30,d50,d100,d150,d200,d300,d500,d700,d900,d1000,d1200
29.686,34.429,29.666,29.652,29.624,29.412,24.755,14.792,13.721,11.712,9.766,8.338,7.033,6.411,5.419
29.371,34.442,29.342,29.323,29.275,29.139,22.127,14.798,13.418,11.538,9.675,8.337,7.071,6.45,5.443
29.13,34.32,29.105,29.088,29.075,28.934,23.528,14.807,13.195,11.428,9.71,8.404,7.082,6.496,5.491
28.909,34.195,28.881,28.858,28.809,28.567,22.5,14.826,13.261,11.485,9.768,8.479,7.173,6.575,5.534
28.893,34.191,28.861,28.839,28.773,28.617,23.392,14.867,13.455,11.587,9.821,8.475,7.14,6.523,5.487
28.888,34.368,28.857,28.836,28.759,28.565,24.59,14.932,13.638,11.669,9.793,8.408,7.061,6.479,5.455
29.014,34.42,28.953,28.906,28.682,28.114,24.323,15.085,13.047,11.342,9.568,8.259,6.998,6.467,5.47
29.199,34.311,29.146,29.099,28.804,28.104,21.009,15.161,12.706,11.271,9.636,8.383,7.111,6.537,5.53
29.593,34.199,29.529,29.477,29.046,27.977,20.538,15.229,13.009,11.469,9.82,8.541,7.268,6.637,5.557
29.782,34.243,29.729,29.686,29.437,28.692,22.158,15.277,13.51,11.729,9.954,8.591,7.265,6.602,5.522
29.868,34.402,29.823,29.788,29.708,29.267,24.743,15.307,14.093,11.92,9.946,8.476,7.127,6.48,5.421
29.726,34.371,29.706,29.692,29.663,29.458,24.715,15.318,13.743,11.683,9.755,8.338,7.038,6.404,5.412
29.408,34.377,29.38,29.363,29.318,29.186,23.602,15.314,13.368,11.514,9.678,8.346,7.066,6.436,5.434
29.154,34.256,29.131,29.116,29.103,28.965,22.578,15.303,13.15,11.412,9.709,8.4,7.07,6.483,5.485
28.928,34.12,28.903,28.882,28.832,28.57,22.012,15.304,13.213,11.481,9.775,8.472,7.164,6.569,5.536
28.91,34.094,28.878,28.856,28.788,28.618,23.268,15.317,13.458,11.605,9.82,8.466,7.133,6.52,5.494
28.881,34.275,28.852,28.831,28.761,28.569,24.615,15.332,13.678,11.681,9.787,8.402,7.057,6.47,5.445
29.046,34.361,28.983,28.935,28.73,28.237,24.468,15.373,13.006,11.315,9.568,8.249,6.991,6.464,5.468
29.235,34.273,29.18,29.133,28.863,28.24,21.164,15.397,12.666,11.257,9.652,8.381,7.111,6.534,5.534
29.595,34.166,29.534,29.482,29.069,28.065,20.575,15.421,12.981,11.476,9.84,8.542,7.259,6.635,5.563
29.78,34.199,29.727,29.684,29.452,28.74,22.267,15.453,13.563,11.761,9.972,8.59,7.265,6.604,5.523
29.892,34.344,29.845,29.809,29.742,29.341,24.873,15.496,14.191,11.932,9.938,8.465,7.125,6.474,5.414
29.77,34.312,29.748,29.733,29.704,29.501,24.688,15.55,13.76,11.655,9.746,8.34,7.045,6.396,5.402
29.448,34.31,29.422,29.406,29.364,29.234,23.689,15.604,13.315,11.491,9.68,8.351,7.056,6.421,5.426
29.182,34.193,29.161,29.146,29.132,28.994,22.61,15.643,13.108,11.402,9.707,8.39,7.057,6.471,5.478
28.949,34.052,28.926,28.906,28.858,28.57,21.899,15.665,13.168,11.481,9.776,8.463,7.155,6.562,5.537
28.927,34.004,28.894,28.872,28.805,28.617,23.146,15.674,13.464,11.621,9.815,8.455,7.122,6.512,5.498
28.877,34.176,28.849,28.827,28.763,28.572,24.627,15.693,13.723,11.692,9.78,8.396,7.049,6.456,5.435
29.078,34.295,29.014,28.964,28.778,28.362,24.605,15.786,12.966,11.29,9.567,8.239,6.981,6.457,5.465
29.268,34.229,29.211,29.163,28.915,28.379,21.315,15.875,12.629,11.241,9.663,8.373,7.109,6.529,5.534
29.597,34.124,29.537,29.486,29.091,28.16,20.614,15.981,12.952,11.483,9.857,8.538,7.247,6.631,5.565
29.782,34.153,29.728,29.685,29.47,28.778,22.365,16.096,13.615,11.79,9.984,8.586,7.262,6.605,5.522
29.923,34.285,29.874,29.838,29.776,29.416,24.981,16.208,14.284,11.94,9.928,8.454,7.122,6.466,5.405
29.814,34.252,29.79,29.774,29.744,29.543,24.687,16.312,13.766,11.63,9.738,8.339,7.047,6.386,5.39
29.49,34.242,29.464,29.449,29.412,29.281,23.763,16.403,13.264,11.471,9.681,8.35,7.043,6.408,5.417
29.211,34.135,29.191,29.177,29.162,29.022,22.608,16.48,13.069,11.399,9.702,8.374,7.044,6.458,5.471
28.968,33.994,28.947,28.929,28.882,28.563,21.779,16.539,13.122,11.482,9.773,8.45,7.145,6.553,5.536
28.94,33.925,28.906,28.884,28.819,28.612,23.031,16.588,13.467,11.634,9.803,8.444,7.111,6.502,5.499
28.877,34.076,28.85,28.828,28.767,28.576,24.623,14.89,13.766,11.7,9.774,8.387,7.04,6.441,5.424
29.109,34.228,29.042,28.991,28.824,28.477,24.726,14.738,12.928,11.266,9.564,8.23,6.968,6.444,5.46
29.294,34.181,29.237,29.187,28.957,28.502,21.446,14.706,12.592,11.222,9.667,8.36,7.103,6.522,5.531
29.599,34.078,29.54,29.488,29.114,28.259,20.667,14.698,12.922,11.488,9.866,8.529,7.23,6.62,5.561
29.784,34.107,29.728,29.685,29.485,28.808,22.454,14.706,13.661,11.814,9.991,8.58,7.255,6.604,5.517
29.96,34.226,29.909,29.872,29.809,29.492,25.082,14.725,14.365,11.944,9.917,8.443,7.115,6.457,5.393
29.856,34.192,29.828,29.81,29.782,29.586,24.707,14.751,13.764,11.609,9.733,8.335,7.044,6.374,5.377
29.529,34.179,29.504,29.489,29.457,29.326,23.796,14.776,13.216,11.451,9.68,8.342,7.028,6.395,5.408
29.239,34.084,29.22,29.207,29.192,29.052,22.592,14.794,13.035,11.4,9.695,8.353,7.029,6.441,5.459
28.983,33.948,28.962,28.945,28.9,28.55,21.681,14.809,13.07,11.482,9.763,8.435,7.134,6.541,5.53
28.947,33.862,28.911,28.888,28.829,28.603,22.919,14.837,13.461,11.64,9.786,8.433,7.1,6.489,5.495
28.88,33.984,28.854,28.832,28.774,28.579,24.611,14.885,13.798,11.701,9.768,8.376,7.027,6.424,5.412
29.137,34.167,29.068,29.016,28.863,28.574,24.817,15.043,12.89,11.244,9.557,8.218,6.951,6.427,5.449
29.315,34.135,29.256,29.207,28.989,28.6,21.553,15.135,12.548,11.198,9.661,8.341,7.091,6.509,5.522
29.601,34.032,29.542,29.488,29.137,28.358,20.74,15.217,12.888,11.487,9.867,8.513,7.21,6.602,5.552
29.782,34.067,29.724,29.681,29.493,28.839,22.523,15.293,13.701,11.825,9.991,8.571,7.243,6.596,5.509
29.999,34.173,29.947,29.909,29.84,29.561,25.181,15.361,14.416,11.939,9.906,8.43,7.102,6.444,5.377
29.892,34.138,29.861,29.84,29.814,29.627,24.74,15.415,13.754,11.591,9.727,8.325,7.032,6.359,5.361
29.559,34.126,29.535,29.521,29.494,29.364,23.808,15.455,13.172,11.43,9.676,8.327,7.012,6.381,5.398
29.264,34.044,29.245,29.233,29.218,29.077,22.549,15.49,13.002,11.4,9.683,8.326,7.01,6.42,5.445
28.988,33.915,28.968,28.952,28.908,28.532,21.608,15.522,13.012,11.475,9.746,8.419,7.122,6.525,5.519
28.942,33.817,28.906,28.883,28.83,28.589,22.818,15.554,13.444,11.635,9.763,8.419,7.087,6.472,5.486
28.885,33.909,28.861,28.84,28.782,28.58,24.589,15.589,13.808,11.69,9.76,8.36,7.01,6.403,5.399
29.159,34.117,29.089,29.036,28.894,28.647,24.876,15.689,12.854,11.223,9.545,8.2,6.928,6.4,5.431
29.329,34.096,29.269,29.221,29.013,28.67,21.651,15.759,12.502,11.169,9.646,8.314,7.07,6.486,5.506
29.602,33.988,29.542,29.485,29.157,28.447,20.822,15.829,12.849,11.48,9.856,8.489,7.185,6.576,5.536
29.779,34.033,29.719,29.674,29.495,28.868,22.575,15.871,13.728,11.825,9.982,8.557,7.225,6.58,5.496
30.03,34.128,29.977,29.938,29.865,29.617,24.781,15.889,14.429,11.923,9.894,8.412,7.082,6.425,5.356
29.917,34.093,29.885,29.862,29.838,29.66,25.257,15.91,13.735,11.574,9.719,8.307,7.01,6.338,5.34
29.579,34.085,29.556,29.543,29.521,29.395,22.741,15.947,13.139,11.408,9.665,8.303,6.991,6.363,5.384
29.277,34.018,29.26,29.249,29.235,29.094,23.811,15.996,12.972,11.393,9.664,8.293,6.986,6.392,5.425
28.977,33.897,28.959,28.943,28.901,28.507,22.497,16.045,12.949,11.456,9.721,8.397,7.104,6.503,5.501
28.925,33.789,28.89,28.866,28.822,28.572,21.548,16.069,13.412,11.618,9.733,8.398,7.068,6.451,5.471
28.89,33.854,28.867,28.848,28.79,28.582,24.562,16.068,13.791,11.664,9.747,8.34,6.988,6.379,5.383
29.174,34.081,29.103,29.05,28.916,28.698,24.903,15.996,12.821,11.199,9.526,8.172,6.895,6.363,5.405
29.333,34.066,29.273,29.226,29.026,28.715,21.747,15.965,12.455,11.133,9.619,8.276,7.036,6.452,5.482
29.598,33.952,29.536,29.476,29.168,28.888,20.899,15.96,12.803,11.462,9.832,8.456,7.15,6.539,5.512
29.774,34.003,29.711,29.666,29.489,29.656,22.616,15.984,13.738,11.812,9.963,8.536,7.199,6.555,5.477
30.047,34.091,29.995,29.956,29.884,29.68,25.288,16.022,14.407,11.897,9.877,8.387,7.055,6.398,5.328
29.931,34.064,29.896,29.872,29.852,29.412,24.818,16.067,13.708,11.554,9.704,8.278,6.976,6.307,5.313
29.587,34.058,29.567,29.555,29.536,29.099,23.792,16.108,13.118,11.384,9.645,8.27,6.961,6.336,5.363
29.275,34.007,29.261,29.251,29.239,28.474,22.456,16.149,12.942,11.375,9.633,8.252,6.953,6.357,5.397
28.944,33.896,28.93,28.916,28.874,28.549,21.515,16.189,12.88,11.418,9.681,8.365,7.077,6.47,5.474
28.894,33.779,28.86,28.838,28.803,28.519,22.665,16.229,13.364,11.585,9.693,8.367,7.036,6.421,5.447
28.895,33.819,28.873,28.855,28.797,28.582,24.515,16.265,13.746,11.623,9.725,8.313,6.958,6.348,5.361
29.18,34.058,29.11,29.057,28.928,28.723,24.89,15.062,12.787,11.166,9.497,8.13,6.847,6.312,5.365
29.326,34.042,29.267,29.222,29.027,28.731,21.858,15.058,12.409,11.087,9.577,8.223,6.984,6.401,5.445
29.586,33.921,29.521,29.457,29.165,28.566,20.97,15.065,12.745,11.428,9.789,8.409,7.099,6.485,5.476
29.764,33.976,29.697,29.651,29.471,28.889,22.646,15.082,13.72,11.781,9.926,8.501,7.157,6.514,5.447
30.055,34.063,30.003,29.965,29.894,29.673,25.284,15.11,14.352,11.857,9.849,8.352,7.015,6.357,5.292
29.93,34.047,29.895,29.869,29.852,29.682,24.84,15.143,13.674,11.526,9.68,8.236,6.925,6.262,5.276
29.582,34.045,29.564,29.553,29.537,29.412,23.737,15.183,13.108,11.353,9.612,8.222,6.915,6.294,5.332
29.253,34.01,29.242,29.235,29.226,29.09,22.416,15.224,12.913,11.343,9.588,8.197,6.906,6.309,5.355
28.886,33.913,28.875,28.863,28.824,28.427,21.507,15.263,12.8,11.358,9.624,8.318,7.035,6.421,5.434
28.844,33.79,28.813,28.793,28.767,28.511,22.555,15.297,13.284,11.526,9.637,8.319,6.986,6.374,5.408
28.896,33.804,28.874,28.858,28.8,28.576,24.425,15.332,13.666,11.562,9.687,8.271,6.911,6.305,5.33
29.18,34.039,29.111,29.06,28.931,28.72,24.822,15.437,12.751,11.126,9.457,8.071,6.78,6.241,5.31
29.31,34.021,29.253,29.212,29.017,28.713,21.983,15.515,12.364,11.03,9.516,8.149,6.907,6.328,5.392
29.567,33.894,29.498,29.429,29.149,28.583,21.03,15.604,12.672,11.376,9.725,8.341,7.028,6.41,5.425
29.748,33.949,29.679,29.632,29.439,28.861,22.652,15.692,13.668,11.728,9.871,8.448,7.095,6.454,5.405
30.049,34.037,29.999,29.962,29.894,29.659,25.213,15.763,14.26,11.799,9.807,8.301,6.959,6.3,5.245
29.912,34.038,29.876,29.85,29.835,29.66,24.822,15.818,13.63,11.489,9.644,8.177,6.855,6.199,5.227
29.556,34.039,29.541,29.532,29.518,29.387,23.65,15.864,13.104,11.312,9.564,8.154,6.85,6.232,5.287
29.203,34.022,29.196,29.192,29.186,29.054,22.372,15.9,12.882,11.295,9.528,8.123,6.84,6.241,5.298
28.796,33.941,28.79,28.781,28.743,28.358,21.514,15.929,12.708,11.273,9.548,8.251,6.973,6.35,5.378
28.77,33.82,28.743,28.725,28.708,28.448,22.403,15.963,13.167,11.439,9.564,8.249,6.914,6.305,5.35
28.888,33.803,28.867,28.852,28.792,28.553,24.279,16.007,13.546,11.48,9.634,8.21,6.845,6.245,5.285
29.182,34.029,29.113,29.063,28.935,28.723,24.795,16.063,12.732,11.105,9.439,8.045,6.749,6.208,5.285
29.304,34.009,29.248,29.208,29.014,28.707,22.041,16.087,12.341,11.002,9.487,8.116,6.872,6.294,5.367
29.561,33.88,29.489,29.418,29.144,28.596,21.05,16.122,12.639,11.354,9.697,8.312,6.996,6.376,5.402
29.742,33.934,29.672,29.625,29.427,29.658,22.65,16.158,13.646,11.705,9.847,8.425,7.067,6.427,5.386
30.046,34.023,29.996,29.96,29.895,29.652,25.18,16.177,14.221,11.773,9.788,8.278,6.933,6.275,5.223
29.904,34.031,29.867,29.842,29.828,29.375,24.821,16.174,13.607,11.47,9.628,8.151,6.822,6.17,5.204
29.543,34.034,29.53,29.521,29.509,28.856,23.617,16.164,13.098,11.291,9.543,8.122,6.821,6.204,5.267
29.178,34.025,29.172,29.169,29.165,29.035,22.347,16.149,12.864,11.27,9.499,8.089,6.81,6.21,5.271
28.752,33.951,28.748,28.741,28.703,28.321,21.509,16.137,12.66,11.232,9.513,8.221,6.944,6.317,5.352
28.735,33.833,28.71,28.694,28.68,28.417,22.327,16.139,13.107,11.397,9.53,8.217,6.879,6.272,5.323
28.885,33.802,28.865,28.85,28.789,28.54,24.212,16.147,13.486,11.441,9.61,8.182,6.815,6.216,5.264
27.067,35.504,27.028,26.991,26.753,25.34,18.994,16.129,13.519,11.586,9.875,8.864,7.737,7.147,5.896
27.446,35.505,27.402,27.358,27.116,26.561,20.654,16.103,13.963,11.935,10.092,8.977,7.843,7.198,5.95
28.688,35.381,28.61,28.533,28.195,27.643,23.555,16.069,14.652,12.245,10.118,9.056,7.762,7.132,5.923
30.031,35.311,29.929,29.834,29.354,28.407,23.604,16.037,14.429,11.936,9.969,8.894,7.643,7.018,5.836
29.445,35.284,29.398,29.355,29.052,28.201,21.711,16.018,13.786,11.612,9.849,8.873,7.592,7.022,5.809
27.688,35.323,27.662,27.635,27.48,26.544,20.593,16.013,13.353,11.472,9.829,8.827,7.615,7.051,5.893
26.353,35.364,26.34,26.327,26.192,25.505,21.297,16.015,13.573,11.585,9.916,8.95,7.733,7.158,5.987
26.4,35.415,26.366,26.332,26.179,25.725,22.737,16.008,14.523,11.916,9.988,8.925,7.702,7.074,5.915
26.772,35.439,26.724,26.682,26.5,24.827,22.858,15.994,14.374,11.769,9.854,8.788,7.557,6.984,5.764
27.624,35.466,27.532,27.437,27.001,25.833,22.035,15.987,13.678,11.475,9.758,8.695,7.574,6.987,5.761
28.448,35.481,28.322,28.189,27.243,26.074,20.329,15.99,13.321,11.297,9.743,8.786,7.583,7.009,5.794
27.137,35.493,27.097,27.057,26.746,26.489,18.797,16.032,13.567,11.601,9.889,8.879,7.732,7.143,5.901
27.541,35.486,27.494,27.446,27.156,27.684,20.505,16.048,14.081,11.981,10.106,8.999,7.847,7.201,5.954
28.774,35.357,28.695,28.616,28.253,28.429,23.457,15.531,14.734,12.247,10.117,9.055,7.755,7.119,5.921
30.091,35.297,29.988,29.891,29.38,28.326,23.592,15.598,14.455,11.924,9.964,8.9,7.637,7.007,5.838
29.6,35.296,29.554,29.511,29.221,26.673,21.715,15.664,13.802,11.61,9.864,8.879,7.582,7.001,5.813
27.82,35.335,27.794,27.769,27.607,25.65,20.766,15.728,13.407,11.495,9.855,8.835,7.617,7.057,5.9
26.494,35.375,26.48,26.465,26.327,25.121,21.534,15.79,13.647,11.616,9.945,8.962,7.738,7.166,5.993
26.578,35.421,26.546,26.514,26.35,25.959,22.879,15.845,14.541,11.923,10.006,8.937,7.705,7.089,5.919
26.927,35.44,26.877,26.832,26.628,26.168,22.907,15.892,14.357,11.772,9.877,8.799,7.564,6.981,5.772
27.744,35.47,27.648,27.549,27.091,26.208,21.989,15.929,13.683,11.482,9.786,8.723,7.579,6.993,5.771
28.509,35.487,28.382,28.248,27.267,25.72,20.376,15.958,13.356,11.328,9.773,8.796,7.594,7.005,5.803
27.226,35.478,27.183,27.141,26.74,26.411,18.671,16.009,13.604,11.604,9.898,8.892,7.722,7.132,5.903
27.655,35.463,27.603,27.552,27.201,27.724,20.42,16.042,14.193,12.013,10.108,9.014,7.841,7.195,5.953
28.863,35.328,28.783,28.702,28.31,28.439,23.345,16.083,14.786,12.227,10.107,9.04,7.735,7.096,5.915
30.142,35.28,30.038,29.939,29.401,28.421,23.534,16.132,14.455,11.9,9.957,8.898,7.622,6.989,5.836
29.75,35.302,29.704,29.661,29.374,26.814,21.666,16.182,13.806,11.6,9.87,8.875,7.561,6.972,5.812
27.965,35.346,27.941,27.917,27.75,25.845,20.883,16.228,13.45,11.508,9.868,8.837,7.612,7.057,5.904
26.674,35.388,26.658,26.641,26.504,24.893,21.789,16.262,13.714,11.637,9.964,8.967,7.739,7.169,5.995
26.784,35.425,26.754,26.724,26.55,26.111,23.004,16.283,14.541,11.922,10.017,8.94,7.698,7.097,5.918
27.108,35.44,27.054,27.005,26.779,26.283,22.948,16.298,14.328,11.772,9.895,8.806,7.571,6.982,5.778
27.878,35.476,27.779,27.677,27.197,26.257,21.936,16.307,13.692,11.492,9.808,8.745,7.577,6.99,5.777
28.571,35.492,28.444,28.308,27.286,25.701,20.378,16.306,13.383,11.354,9.795,8.802,7.598,6.995,5.807
27.326,35.461,27.281,27.235,26.727,24.671,18.616,16.306,13.631,11.598,9.906,8.904,7.71,7.116,5.901
27.78,35.436,27.726,27.669,27.251,27.754,20.394,16.308,14.287,12.026,10.102,9.021,7.828,7.18,5.948
28.949,35.297,28.868,28.786,28.363,28.437,23.211,16.296,14.805,12.189,10.09,9.017,7.707,7.07,5.908
30.181,35.261,30.077,29.976,29.412,28.482,23.427,16.279,14.435,11.869,9.949,8.889,7.601,6.968,5.831
29.885,35.3,29.84,29.797,29.507,26.082,21.582,16.257,13.802,11.587,9.869,8.864,7.533,6.941,5.81
28.119,35.355,28.096,28.074,27.903,26.332,20.951,16.23,13.482,11.516,9.875,8.834,7.603,7.052,5.906
26.888,35.4,26.87,26.852,26.719,26.963,22.045,16.19,13.773,11.651,9.973,8.965,7.737,7.166,5.996
27.014,35.426,26.986,26.959,26.774,26.423,23.103,16.143,14.524,11.913,10.021,8.938,7.687,7.099,5.913
27.313,35.44,27.256,27.204,26.958,26.288,22.984,16.101,14.296,11.772,9.907,8.811,7.578,6.983,5.783
28.023,35.486,27.921,27.817,27.318,26.328,21.878,16.062,13.704,11.503,9.825,8.761,7.57,6.982,5.78
28.63,35.499,28.505,28.371,27.302,25.677,20.329,16.022,13.402,11.375,9.813,8.802,7.597,6.979,5.808
27.431,35.441,27.383,27.331,26.701,24.464,18.623,15.998,13.658,11.592,9.915,8.915,7.699,7.099,5.897
27.91,35.406,27.852,27.792,27.302,26.258,20.419,16.009,14.355,12.021,10.09,9.021,7.809,7.161,5.942
29.029,35.264,28.947,28.864,28.411,27.768,23.066,16.02,14.795,12.141,10.07,8.989,7.675,7.045,5.899
30.204,35.241,30.104,30.005,29.42,28.424,23.278,16.017,14.404,11.84,9.942,8.877,7.579,6.947,5.823
29.999,35.292,29.954,29.912,29.613,28.507,21.464,16.009,13.794,11.574,9.864,8.848,7.503,6.912,5.805
28.281,35.36,28.26,28.24,28.065,26.354,20.971,15.999,13.505,11.519,9.878,8.829,7.593,7.042,5.907
27.129,35.411,27.11,27.092,26.967,27.117,22.283,15.99,13.829,11.661,9.976,8.958,7.733,7.16,5.994
27.263,35.425,27.235,27.208,27.015,26.488,23.163,15.979,14.494,11.894,10.02,8.933,7.674,7.096,5.906
27.538,35.441,27.479,27.424,27.165,26.591,23.008,15.956,14.267,11.769,9.914,8.814,7.583,6.983,5.785
28.175,35.498,28.071,27.966,27.452,26.417,21.805,15.912,13.715,11.515,9.839,8.771,7.558,6.969,5.78
28.685,35.507,28.564,28.434,27.324,25.655,20.234,15.864,13.412,11.395,9.829,8.797,7.589,6.961,5.806
27.539,35.42,27.486,27.429,26.668,24.28,18.69,15.817,13.683,11.589,9.924,8.926,7.689,7.084,5.89
28.039,35.374,27.978,27.914,27.355,26.201,20.488,15.838,14.394,12.001,10.075,9.014,7.786,7.14,5.933
29.104,35.231,29.022,28.939,28.456,27.772,22.923,15.892,14.767,12.09,10.049,8.96,7.645,7.022,5.889
30.214,35.22,30.119,30.026,29.425,28.396,23.093,15.916,14.367,11.817,9.935,8.865,7.558,6.928,5.813
30.086,35.279,30.042,30.001,29.687,28.497,21.326,16.204,13.781,11.563,9.857,8.827,7.476,6.886,5.8
28.451,35.361,28.431,28.413,28.231,27.277,20.96,16.335,13.525,11.521,9.877,8.823,7.583,7.03,5.906
27.387,35.419,27.368,27.35,27.237,26.648,22.481,16.444,13.878,11.668,9.973,8.948,7.727,7.149,5.99
27.522,35.421,27.494,27.468,27.27,26.711,23.185,16.539,14.454,11.87,10.014,8.927,7.663,7.09,5.898
27.778,35.441,27.718,27.66,27.394,26.782,23.011,16.618,14.241,11.761,9.918,8.818,7.586,6.979,5.785
28.332,35.513,28.228,28.124,27.6,26.531,21.73,16.677,13.73,11.528,9.85,8.776,7.544,6.955,5.78
28.733,35.517,28.618,28.494,27.362,25.649,20.129,16.713,13.42,11.415,9.842,8.79,7.577,6.941,5.802
27.651,35.4,27.592,27.529,26.64,26.183,18.809,16.721,13.705,11.594,9.933,8.934,7.679,7.07,5.882
28.166,35.34,28.103,28.036,27.421,27.775,20.593,16.71,14.408,11.974,10.059,9.002,7.761,7.119,5.922
29.175,35.198,29.094,29.011,28.508,28.351,22.793,16.698,14.724,12.041,10.03,8.933,7.62,7.002,5.873
30.214,35.199,30.125,30.037,29.423,28.46,22.896,16.691,14.325,11.8,9.931,8.854,7.54,6.911,5.799
30.149,35.263,30.105,30.065,29.732,27.438,21.186,16.684,13.762,11.555,9.851,8.803,7.453,6.865,5.794
28.625,35.358,28.606,28.589,28.399,26.949,20.927,16.676,13.542,11.523,9.876,8.818,7.575,7.018,5.905
27.652,35.422,27.634,27.617,27.515,24.134,22.615,16.664,13.918,11.675,9.968,8.937,7.72,7.134,5.984
27.78,35.412,27.752,27.725,27.527,26.944,23.177,16.647,14.407,11.845,10.007,8.92,7.653,7.08,5.889
28.023,35.44,27.961,27.902,27.633,26.991,22.986,16.622,14.218,11.749,9.921,8.823,7.583,6.97,5.782
28.485,35.531,28.385,28.285,27.761,26.671,21.649,16.596,13.747,11.543,9.862,8.779,7.528,6.94,5.779
28.773,35.529,28.664,28.547,27.422,25.68,20.045,16.57,13.427,11.437,9.853,8.782,7.563,6.924,5.796
27.767,35.381,27.704,27.635,26.64,24.047,18.971,16.489,13.722,11.607,9.94,8.935,7.669,7.057,5.872
28.287,35.305,28.222,28.153,27.514,26.227,20.727,16.444,14.4,11.946,10.045,8.986,7.736,7.1,5.911
29.237,35.167,29.157,29.076,28.562,27.776,22.688,16.403,14.673,11.995,10.013,8.91,7.601,6.986,5.854
30.21,35.18,30.124,30.041,29.416,28.294,22.71,16.363,14.281,11.787,9.931,8.844,7.525,6.897,5.783
30.192,35.244,30.149,30.109,29.754,28.412,21.058,16.323,13.74,11.548,9.847,8.779,7.435,6.849,5.788
28.797,35.35,28.778,28.761,28.562,27.599,20.872,16.282,13.557,11.527,9.877,8.811,7.568,7.007,5.903
27.912,35.417,27.896,27.879,27.789,27.246,22.691,16.235,13.949,11.681,9.961,8.925,7.711,7.118,5.976
28.029,35.4,28,27.973,27.776,27.177,23.139,16.183,14.355,11.821,9.998,8.912,7.644,7.067,5.879
28.267,35.439,28.203,28.144,27.88,27.217,22.928,16.126,14.194,11.735,9.925,8.827,7.575,6.957,5.777
28.629,35.549,28.535,28.443,27.931,26.836,21.562,16.066,13.769,11.563,9.873,8.78,7.512,6.923,5.778
28.804,35.541,28.703,28.594,27.51,25.762,19.995,16.016,13.44,11.46,9.861,8.775,7.546,6.907,5.788
27.889,35.363,27.824,27.752,26.689,24.052,19.15,15.974,13.734,11.626,9.942,8.928,7.66,7.045,5.863
28.398,35.268,28.333,28.264,27.633,27.768,20.876,15.978,14.377,11.919,10.032,8.967,7.713,7.08,5.897
29.291,35.138,29.214,29.135,28.614,28.234,22.601,16.004,14.612,11.954,9.999,8.893,7.588,6.973,5.833
30.203,35.161,30.12,30.04,29.41,28.363,22.558,16.035,14.235,11.779,9.935,8.833,7.511,6.885,5.766
30.219,35.224,30.177,30.137,29.76,27.753,20.957,16.058,13.716,11.543,9.848,8.755,7.423,6.839,5.783
28.954,35.337,28.936,28.919,28.713,27.526,20.809,16.069,13.569,11.533,9.88,8.806,7.563,6.997,5.899
28.156,35.405,28.14,28.124,28.045,26.327,22.71,16.073,13.974,11.686,9.954,8.914,7.699,7.1,5.965
28.263,35.382,28.233,28.206,28.013,27.403,23.075,16.065,14.302,11.797,9.987,8.901,7.633,7.05,5.869
28.496,35.436,28.432,28.373,28.119,27.442,22.837,16.058,14.168,11.718,9.928,8.829,7.56,6.94,5.77
28.759,35.565,28.672,28.589,28.101,27.02,21.452,16.03,13.79,11.585,9.883,8.775,7.496,6.906,5.777
28.831,35.554,28.735,28.634,27.625,25.897,19.983,15.962,13.46,11.48,9.866,8.768,7.529,6.891,5.778
28.018,35.346,27.953,27.881,26.794,26.473,19.322,15.783,13.742,11.649,9.941,8.918,7.652,7.034,5.853
28.5,35.233,28.436,28.37,27.774,27.755,21.029,15.727,14.345,11.898,10.023,8.945,7.692,7.061,5.882
29.337,35.111,29.264,29.186,28.665,28.183,22.439,15.697,14.542,11.919,9.989,8.879,7.579,6.963,5.813
30.196,35.142,30.113,30.038,29.414,28.318,20.875,17.138,14.191,11.775,9.942,8.822,7.5,6.874,5.749
30.233,35.204,30.191,30.15,29.752,27.898,20.745,17.324,13.695,11.539,9.852,8.734,7.416,6.834,5.778
29.096,35.32,29.078,29.061,28.85,27.785,22.688,17.453,13.578,11.539,9.886,8.804,7.56,6.988,5.895
28.379,35.386,28.363,28.348,28.279,24.154,22.526,17.554,13.996,11.69,9.95,8.905,7.684,7.079,5.953
